Data,Hora UTC,PRECIPITACAO TOTAL,TEMPERATURA MAXIMA,TEMPERATURA MINIMA,UMIDADE REL MAX,UMIDADE REL MIN
2021/04/06,0900 UTC,0,14,8,17,5
2021/04/06,1000 UTC,0,6,15,6,17
2021/04/06,1100 UTC,0,15,2,18,6
2021/04/06,1200 UTC,0,15,5,20,2
2021/04/06,1300 UTC,0,4,15,6,21
2021/04/06,1400 UTC,0,7,15,8,22
2021/04/06,1500 UTC,0,14,9,24,6
2021/04/06,1600 UTC,0,3,27,6,16
2021/04/06,1700 UTC,0,3,27,6,15
2021/04/06,1800 UTC,0,14,4,24,6
2021/04/06,1900 UTC,0,15,24,3,16
2021/04/06,2000 UTC,0,6,13,8,23
2021/04/06,2100 UTC,0,3,13,6,23
2021/04/06,2200 UTC,0,13,6,23,1
2021/04/06,2300 UTC,0,14,1,22,8
2021/04/07,0000 UTC,0,16,2,20,5
2021/04/07,0100 UTC,,3,16,5,19
2021/04/07,0200 UTC,,6,17,7,18
2021/04/07,0300 UTC,0,8,20,5,17
2021/04/07,0400 UTC,0,15,20,6,15
2021/04/07,0500 UTC,0,15,5,18,9
2021/04/07,0600 UTC,0,5,20,4,15
2021/04/07,0700 UTC,0,5,20,9,15
2021/04/07,0800 UTC,0,3,20,8,15
2021/04/07,0900 UTC,0,15,3,2,15
2021/04/07,1000 UTC,0,15,5,19,1
2021/04/07,1100 UTC,0,5,15,5,19
2021/04/07,1200 UTC,0,8,16,8,20
2021/04/07,1300 UTC,0,5,16,6,21
2021/04/07,1400 UTC,0,16,5,22,1
2021/04/07,1500 UTC,0,4,16,4,23
2021/04/07,1600 UTC,0,3,15,3,24
2021/04/07,1700 UTC,0,4,15,9,23
2021/04/07,1800 UTC,0,4,15,5,23
2021/04/07,1900 UTC,1,20,2,25,4
2021/04/07,2000 UTC,,21,17,17,8
2021/04/07,2100 UTC,0,9,16,2,20
2021/04/07,2200 UTC,0,16,5,20,1
2021/04/07,2300 UTC,0,16,1,20,1
2021/04/08,0000 UTC,0,15,5,19,5
2021/04/08,0100 UTC,0,14,5,19,3
2021/04/08,0200 UTC,0,5,18,5,14
2021/04/08,0300 UTC,0,19,17,4,13
2021/04/08,0400 UTC,0,2,17,5,14
2021/04/08,0500 UTC,0,13,8,16,8
2021/04/08,0600 UTC,0,14,1,16,5
2021/04/08,0700 UTC,0,13,7,17,1
2021/04/08,0800 UTC,0,13,5,16,7
2021/04/08,0900 UTC,0,13,4,16,2
2021/04/08,1000 UTC,0,3,13,3,16
2021/04/08,1100 UTC,0,14,3,17,3
2021/04/08,1200 UTC,0,5,20,7,14
2021/04/08,1300 UTC,0,7,13,7,19
2021/04/08,1400 UTC,0,14,4,20,1
2021/04/08,1500 UTC,0,5,14,5,20
2021/04/08,1600 UTC,0,9,12,6,22
2021/04/08,1700 UTC,0,7,12,2,22
2021/04/08,1800 UTC,0,2,12,4,23
2021/04/08,1900 UTC,0,3,13,4,22
2021/04/08,2000 UTC,0,4,12,4,21
2021/04/08,2100 UTC,0,1,11,21,1
2021/04/08,2200 UTC,0,11,6,19,9
2021/04/08,2300 UTC,0,12,20,2,12
2021/04/09,0000 UTC,0,12,3,19,4
2021/04/09,0100 UTC,0,12,4,19,1
2021/04/09,0200 UTC,0,12,6,17,3
2021/04/09,0300 UTC,0,5,18,13,6
2021/04/09,0400 UTC,0,13,5,16,9
2021/04/09,0500 UTC,0,18,5,14,13
2021/04/09,0600 UTC,0,14,6,17,4
2021/04/09,0700 UTC,0,14,17,8,14
2021/04/09,0800 UTC,0,13,5,16,6
2021/04/09,0900 UTC,0,13,5,16,5
2021/04/09,1000 UTC,0,4,13,4,16
2021/04/09,1100 UTC,0,6,14,17,4
2021/04/09,1200 UTC,0,5,13,19,4
2021/04/09,1300 UTC,0,3,13,3,20
2021/04/09,1400 UTC,0,1,12,4,22
2021/04/09,1500 UTC,0,3,12,8,22
2021/04/09,1600 UTC,0,5,11,8,22
2021/04/09,1700 UTC,0,2,11,24,3
2021/04/09,1800 UTC,0,12,8,24,4
2021/04/09,1900 UTC,0,8,11,6,24
2021/04/09,2000 UTC,0,1,11,8,23
2021/04/09,2100 UTC,0,5,12,1,21
2021/04/09,2200 UTC,0,13,3,20,4
2021/04/09,2300 UTC,0,12,7,19,3
2021/04/10,0000 UTC,0,13,1,17,2
2021/04/10,0100 UTC,0,11,8,18,7
2021/04/10,0200 UTC,0,11,6,6,12
2021/04/10,0300 UTC,0,11,1,18,1
2021/04/10,0400 UTC,0,10,7,17,8
2021/04/10,0500 UTC,0,11,1,16,2
2021/04/10,0600 UTC,0,11,3,15,3
2021/04/10,0700 UTC,0,11,1,15,1
2021/04/10,0800 UTC,0,12,15,7,12
2021/04/10,0900 UTC,0,11,9,13,6
2021/04/10,1000 UTC,0,5,13,5,13
2021/04/10,1100 UTC,0,6,13,7,16
2021/04/10,1200 UTC,0,1,14,1,19
2021/04/10,1300 UTC,0,5,14,6,21
2021/04/10,1400 UTC,0,4,12,22,9
2021/04/10,1500 UTC,0,3,11,3,24
2021/04/10,1600 UTC,0,4,12,25,2
2021/04/10,1700 UTC,0,7,11,9,25
2021/04/10,1800 UTC,0,3,11,6,26
2021/04/10,1900 UTC,0,5,12,4,26
2021/04/10,2000 UTC,0,2,10,9,25
2021/04/10,2100 UTC,0,9,11,3,21
2021/04/10,2200 UTC,0,12,3,21,7
2021/04/10,2300 UTC,0,13,3,19,7
2021/04/11,0000 UTC,0,13,2,19,4
2021/04/11,0100 UTC,0,13,2,19,6
2021/04/11,0200 UTC,0,13,3,2,13
2021/04/11,0300 UTC,0,19,4,13,4
2021/04/11,0400 UTC,0,2,19,13,3
2021/04/11,0500 UTC,0,1,18,13,2
2021/04/11,0600 UTC,0,13,18,6,13
2021/04/11,0700 UTC,0,12,9,16,6
2021/04/11,0800 UTC,0,13,2,15,9
2021/04/11,0900 UTC,0,12,9,15,2
2021/04/11,1000 UTC,0,8,13,8,15
2021/04/11,1100 UTC,0,6,13,6,16
2021/04/11,1200 UTC,0,2,13,6,20
2021/04/11,1300 UTC,0,1,13,1,22
2021/04/11,1400 UTC,0,4,13,5,24
2021/04/11,1500 UTC,0,6,12,9,25
2021/04/11,1600 UTC,0,2,13,7,26
2021/04/11,1700 UTC,0,9,13,2,26
2021/04/11,1800 UTC,0,9,11,6,27
2021/04/11,1900 UTC,0,8,11,27,4
2021/04/11,2000 UTC,0,2,10,8,26
2021/04/11,2100 UTC,0,7,11,6,21
2021/04/11,2200 UTC,0,22,6,11,8
2021/04/11,2300 UTC,0,1,22,4,13
2021/04/12,0000 UTC,0,5,21,6,14
2021/04/12,0100 UTC,0,13,7,18,6
2021/04/12,0200 UTC,0,14,2,17,8
2021/04/12,0300 UTC,0,13,8,17,4
2021/04/12,0400 UTC,0,14,2,17,3
2021/04/12,0500 UTC,0,13,8,16,5
2021/04/12,0600 UTC,0,13,8,16,1
2021/04/12,0700 UTC,0,2,16,6,14
2021/04/12,0800 UTC,0,13,8,2,14
2021/04/12,0900 UTC,0,3,15,9,14
2021/04/12,1000 UTC,0,6,14,6,14
2021/04/12,1100 UTC,0,4,14,4,16
2021/04/12,1200 UTC,0,5,14,9,19
2021/04/12,1300 UTC,0,5,13,3,22
2021/04/12,1400 UTC,0,8,11,5,24
2021/04/12,1500 UTC,0,28,6,14,4
2021/04/12,1600 UTC,0,9,8,27,1
2021/04/12,1700 UTC,0,3,10,5,28
2021/04/12,1800 UTC,0,7,9,4,28
2021/04/12,1900 UTC,0,10,9,27,5
2021/04/12,2000 UTC,0,9,9,25,2
2021/04/12,2100 UTC,0,9,9,24,1
2021/04/12,2200 UTC,0,9,24,7,10
2021/04/12,2300 UTC,0,8,3,22,7
2021/04/13,0000 UTC,0,9,7,21,6
2021/04/13,0100 UTC,0,9,21,11,9
2021/04/13,0200 UTC,0,11,1,18,9
2021/04/13,0300 UTC,0,11,9,3,12
2021/04/13,0400 UTC,0,11,4,18,3
2021/04/13,0500 UTC,0,11,8,17,5
2021/04/13,0600 UTC,0,9,18,12,9
2021/04/13,0700 UTC,0,17,16,1,12
2021/04/13,0800 UTC,0,17,4,12,9
2021/04/13,0900 UTC,0,4,16,3,12
2021/04/13,1000 UTC,0,16,8,13,3
2021/04/13,1100 UTC,0,13,3,16,8
2021/04/13,1200 UTC,0,11,6,21,14
2021/04/13,1300 UTC,0,2,10,8,24
2021/04/13,1400 UTC,0,5,27,12,8
2021/04/13,1500 UTC,0,10,8,26,2
2021/04/13,1600 UTC,0,3,9,8,28
2021/04/13,1700 UTC,0,8,10,8,27
2021/04/13,1800 UTC,0,3,12,8,25
2021/04/13,1900 UTC,0,12,8,25,13
2021/04/13,2000 UTC,0,4,13,9,24
2021/04/13,2100 UTC,0,1,13,4,23
2021/04/13,2200 UTC,0,15,23,4,15
2021/04/13,2300 UTC,0,15,2,21,5
2021/04/14,0000 UTC,0,15,6,21,1
2021/04/14,0100 UTC,0,15,3,20,3
2021/04/14,0200 UTC,0,15,2,20,1
2021/04/14,0300 UTC,0,15,2,19,5
2021/04/14,0400 UTC,0,14,1,19,2
2021/04/14,0500 UTC,0,13,7,18,8
2021/04/14,0600 UTC,0,13,2,18,8
2021/04/14,0700 UTC,0,8,19,7,13
2021/04/14,0800 UTC,0,19,4,1,12
2021/04/14,0900 UTC,0,9,19,8,13
2021/04/14,1000 UTC,0,12,6,18,13
2021/04/14,1100 UTC,0,4,13,4,18
2021/04/14,1200 UTC,0,3,13,20,9
2021/04/14,1300 UTC,0,8,12,3,21
2021/04/14,1400 UTC,0,2,13,6,23
2021/04/14,1500 UTC,0,25,9,15,9
2021/04/14,1600 UTC,0,27,24,8,13
2021/04/14,1700 UTC,0,13,6,24,8
2021/04/14,1800 UTC,0,14,8,24,4
2021/04/14,1900 UTC,0,4,13,5,23
2021/04/14,2000 UTC,0,4,14,5,23
2021/04/14,2100 UTC,0,3,23,8,15
2021/04/14,2200 UTC,0,14,2,4,14
2021/04/14,2300 UTC,0,14,1,20,4
2021/04/15,0000 UTC,0,14,1,19,8
2021/04/15,0100 UTC,0,12,7,19,2
2021/04/15,0200 UTC,0,11,8,18,5
2021/04/15,0300 UTC,0,11,3,16,5
2021/04/15,0400 UTC,0,7,17,10,9
2021/04/15,0500 UTC,0,5,17,7,10
2021/04/15,0600 UTC,0,11,1,14,1
2021/04/15,0700 UTC,0,11,16,6,11
2021/04/15,0800 UTC,0,11,2,15,11
2021/04/15,0900 UTC,0,16,3,12,1
2021/04/15,1000 UTC,0,17,16,12,78
2021/04/15,1100 UTC,0,13,2,16,9
2021/04/15,1200 UTC,0,9,13,9,19
2021/04/15,1300 UTC,0,2,14,2,20
2021/04/15,1400 UTC,0,13,1,6,14
2021/04/15,1500 UTC,0,7,12,1,21
2021/04/15,1600 UTC,0,3,12,8,24
2021/04/15,1700 UTC,0,8,11,7,23
2021/04/15,1800 UTC,0,4,10,7,25
2021/04/15,1900 UTC,0,4,11,5,25
2021/04/15,2000 UTC,0,3,11,5,23
2021/04/15,2100 UTC,0,8,11,3,21
2021/04/15,2200 UTC,0,11,3,20,6
2021/04/15,2300 UTC,0,1,20,8,11
2021/04/16,0000 UTC,0,10,4,5,11
2021/04/16,0100 UTC,0,2,19,8,10
2021/04/16,0200 UTC,0,10,1,18,1
2021/04/16,0300 UTC,0,10,6,17,8
2021/04/16,0400 UTC,0,8,17,4,10
2021/04/16,0500 UTC,0,11,4,14,4
2021/04/16,0600 UTC,0,5,14,8,11
2021/04/16,0700 UTC,0,11,7,13,5
2021/04/16,0800 UTC,0,5,16,11,6
2021/04/16,0900 UTC,0,9,15,11,6
2021/04/16,1000 UTC,0,12,7,15,8
2021/04/16,1100 UTC,0,9,13,9,16
2021/04/16,1200 UTC,0,9,13,4,18
2021/04/16,1300 UTC,0,13,3,20,7
2021/04/16,1400 UTC,0,9,11,3,21
2021/04/16,1500 UTC,0,6,11,22,1
2021/04/16,1600 UTC,0,8,11,8,23
2021/04/16,1700 UTC,0,10,6,24,1
2021/04/16,1800 UTC,0,5,10,5,24
2021/04/16,1900 UTC,0,5,10,8,23
2021/04/16,2000 UTC,0,10,3,22,9
2021/04/16,2100 UTC,0,10,1,3,10
2021/04/16,2200 UTC,0,10,2,20,7
2021/04/16,2300 UTC,0,11,1,19,7
2021/04/17,0000 UTC,0,11,6,18,9
2021/04/17,0100 UTC,0,11,6,18,7
2021/04/17,0200 UTC,0,11,4,8,11
2021/04/17,0300 UTC,0,11,4,16,7
2021/04/17,0400 UTC,0,9,18,9,11
2021/04/17,0500 UTC,0,10,8,5,11
2021/04/17,0600 UTC,0,11,1,17,1
2021/04/17,0700 UTC,0,11,1,17,11
2021/04/17,0800 UTC,0,11,1,16,6
2021/04/17,0900 UTC,0,11,1,16,3
2021/04/17,1000 UTC,0,3,16,3,11
2021/04/17,1100 UTC,0,11,9,16,7
2021/04/17,1200 UTC,0,8,12,2,18
2021/04/17,1300 UTC,0,13,6,19,7
2021/04/17,1400 UTC,0,9,14,21,1
2021/04/17,1500 UTC,0,4,13,8,22
2021/04/17,1600 UTC,0,4,11,8,24
2021/04/17,1700 UTC,0,2,10,24,6
2021/04/17,1800 UTC,0,1,9,25,5
2021/04/17,1900 UTC,0,9,7,25,9
2021/04/17,2000 UTC,0,12,5,2,12
2021/04/17,2100 UTC,0,9,13,2,20
2021/04/17,2200 UTC,0,12,2,20,2
2021/04/17,2300 UTC,0,12,4,20,8
2021/04/18,0000 UTC,0,12,2,20,3
2021/04/18,0100 UTC,0,12,4,18,3
2021/04/18,0200 UTC,0,12,7,19,6
2021/04/18,0300 UTC,0,12,9,18,3
2021/04/18,0400 UTC,0,12,8,17,6
2021/04/18,0500 UTC,0,19,1,13,2
2021/04/18,0600 UTC,0,4,19,13,5
2021/04/18,0700 UTC,0,13,5,17,7
2021/04/18,0800 UTC,0,13,6,17,2
2021/04/18,0900 UTC,0,13,6,16,7
2021/04/18,1000 UTC,0,2,17,5,14
2021/04/18,1100 UTC,0,14,3,17,4
2021/04/18,1200 UTC,0,2,14,4,20
2021/04/18,1300 UTC,0,14,9,23,1
2021/04/18,1400 UTC,0,1,14,4,24
2021/04/18,1500 UTC,0,4,15,9,24
2021/04/18,1600 UTC,0,1,15,1,25
2021/04/18,1700 UTC,0,13,4,27,1
2021/04/18,1800 UTC,0,13,9,25,6
2021/04/18,1900 UTC,0,2,15,9,24
2021/04/18,2000 UTC,0,8,14,4,24
2021/04/18,2100 UTC,0,2,13,8,22
2021/04/18,2200 UTC,0,13,8,22,3
2021/04/18,2300 UTC,0,7,22,13,7
2021/04/19,0000 UTC,0,14,6,20,14
2021/04/19,0100 UTC,0,15,2,19,1
2021/04/19,0200 UTC,0,1,21,1,15
2021/04/19,0300 UTC,0,21,3,15,7
2021/04/19,0400 UTC,,16,5,18,4
2021/04/19,0500 UTC,,5,17,18,17
2021/04/19,0600 UTC,0,16,6,18,1
2021/04/19,0700 UTC,0,1,18,5,16
2021/04/19,0800 UTC,0,6,17,1,15
2021/04/19,0900 UTC,0,9,17,16,1
2021/04/19,1000 UTC,0,7,18,16,7
2021/04/19,1100 UTC,0,7,17,9,18
2021/04/19,1200 UTC,0,6,24,18,5
2021/04/19,1300 UTC,0,17,1,22,4
2021/04/19,1400 UTC,,5,17,7,23
2021/04/19,1500 UTC,0,9,15,6,25
2021/04/19,1600 UTC,0,6,16,6,24
2021/04/19,1700 UTC,0,3,15,7,26
2021/04/19,1800 UTC,0,14,1,26,3
2021/04/19,1900 UTC,0,13,8,27,4
2021/04/19,2000 UTC,0,8,13,7,25
2021/04/19,2100 UTC,0,14,1,24,1
2021/04/19,2200 UTC,0,14,9,22,9
2021/04/19,2300 UTC,0,14,8,22,2
2021/04/20,0000 UTC,0,14,9,21,6
2021/04/20,0100 UTC,0,15,1,21,4
2021/04/20,0200 UTC,0,15,2,20,7
2021/04/20,0300 UTC,0,5,21,2,15
2021/04/20,0400 UTC,0,8,21,15,6
2021/04/20,0500 UTC,0,14,6,18,7
2021/04/20,0600 UTC,0,14,8,17,15
2021/04/20,0700 UTC,0,17,6,15,4
2021/04/20,0800 UTC,0,14,8,6,15
2021/04/20,0900 UTC,0,14,7,16,15
2021/04/20,1000 UTC,0,8,14,2,16
2021/04/20,1100 UTC,0,14,6,7,15
2021/04/20,1200 UTC,0,2,14,3,20
2021/04/20,1300 UTC,0,11,7,23,1
2021/04/20,1400 UTC,0,10,8,24,2
2021/04/20,1500 UTC,0,12,4,25,2
2021/04/20,1600 UTC,0,4,12,6,26
2021/04/20,1700 UTC,0,4,11,9,26
2021/04/20,1800 UTC,0,7,9,3,26
2021/04/20,1900 UTC,0,9,5,26,1
2021/04/20,2000 UTC,0,4,9,9,24
2021/04/20,2100 UTC,0,4,8,3,23
2021/04/20,2200 UTC,0,9,5,22,9
2021/04/20,2300 UTC,0,12,6,21,8
2021/04/21,0000 UTC,0,13,3,19,5
2021/04/21,0100 UTC,0,13,2,18,8
2021/04/21,0200 UTC,0,13,2,8,13
2021/04/21,0300 UTC,0,13,1,17,6
2021/04/21,0400 UTC,0,13,1,16,9
2021/04/21,0500 UTC,0,13,1,15,8
2021/04/21,0600 UTC,0,13,1,9,13
2021/04/21,0700 UTC,0,12,8,15,1
2021/04/21,0800 UTC,0,6,15,9,13
2021/04/21,0900 UTC,0,1,15,12,6
2021/04/21,1000 UTC,0,15,13,12,90
2021/04/21,1100 UTC,0,6,13,6,15
2021/04/21,1200 UTC,0,7,11,8,18
2021/04/21,1300 UTC,0,4,9,3,22
2021/04/21,1400 UTC,0,9,26,4,11
2021/04/21,1500 UTC,0,10,5,25,5
2021/04/21,1600 UTC,0,2,8,3,26
2021/04/21,1700 UTC,0,10,1,26,5
2021/04/21,1800 UTC,0,6,8,27,5
2021/04/21,1900 UTC,0,3,8,6,27
2021/04/21,2000 UTC,0,5,27,6,9
2021/04/21,2100 UTC,0,8,1,21,6
2021/04/21,2200 UTC,0,9,1,22,3
2021/04/21,2300 UTC,0,9,4,21,7
2021/04/22,0000 UTC,0,10,2,20,4
2021/04/22,0100 UTC,0,2,21,5,10
2021/04/22,0200 UTC,0,7,21,6,11
2021/04/22,0300 UTC,0,21,20,9,56
2021/04/22,0400 UTC,0,12,4,3,12
2021/04/22,0500 UTC,0,12,6,16,3
2021/04/22,0600 UTC,0,12,8,16,13
2021/04/22,0700 UTC,0,13,2,15,4
2021/04/22,0800 UTC,0,7,16,13,2
2021/04/22,0900 UTC,0,13,2,14,9
2021/04/22,1000 UTC,0,1,13,1,14
2021/04/22,1100 UTC,0,14,3,16,1
2021/04/22,1200 UTC,0,13,8,20,8
2021/04/22,1300 UTC,0,8,13,1,22
2021/04/22,1400 UTC,0,5,12,1,24
2021/04/22,1500 UTC,0,12,6,24,9
2021/04/22,1600 UTC,0,7,28,3,13
2021/04/22,1700 UTC,0,8,5,27,1
2021/04/22,1800 UTC,0,2,8,26,6
2021/04/22,1900 UTC,0,3,9,8,27
2021/04/22,2000 UTC,0,4,8,4,25
2021/04/22,2100 UTC,0,2,6,4,22
2021/04/22,2200 UTC,0,6,4,22,5
2021/04/22,2300 UTC,0,23,21,2,6
2021/04/23,0000 UTC,0,4,21,2,10
2021/04/23,0100 UTC,0,8,18,3,10
2021/04/23,0200 UTC,0,21,4,13,8
2021/04/23,0300 UTC,0,21,20,7,12
2021/04/23,0400 UTC,0,5,20,6,13
2021/04/23,0500 UTC,0,13,4,17,7
2021/04/23,0600 UTC,0,13,7,16,7
2021/04/23,0700 UTC,0,13,3,15,7
2021/04/23,0800 UTC,0,13,3,15,2
2021/04/23,0900 UTC,0,13,3,15,1
2021/04/23,1000 UTC,0,16,14,9,13
2021/04/23,1100 UTC,0,14,6,16,15
2021/04/23,1200 UTC,0,6,14,6,20
2021/04/23,1300 UTC,0,15,2,22,5
2021/04/23,1400 UTC,0,6,14,9,24
2021/04/23,1500 UTC,0,4,13,5,25
2021/04/23,1600 UTC,0,4,12,5,25
2021/04/23,1700 UTC,0,9,11,25,4
2021/04/23,1800 UTC,0,7,28,9,14
2021/04/23,1900 UTC,0,1,9,27,6
2021/04/23,2000 UTC,0,9,2,26,2
2021/04/23,2100 UTC,0,10,26,9,11
2021/04/23,2200 UTC,0,24,2,9,9
2021/04/23,2300 UTC,0,4,23,4,10
2021/04/24,0000 UTC,0,11,1,20,6
2021/04/24,0100 UTC,0,13,8,19,5
2021/04/24,0200 UTC,0,15,20,1,15
2021/04/24,0300 UTC,0,20,4,15,14
2021/04/24,0400 UTC,0,1,19,2,14
2021/04/24,0500 UTC,0,14,18,9,14
2021/04/24,0600 UTC,0,13,9,16,1
2021/04/24,0700 UTC,0,9,17,1,14
2021/04/24,0800 UTC,0,13,9,16,6
2021/04/24,0900 UTC,0,13,8,15,9
2021/04/24,1000 UTC,0,6,14,6,15
2021/04/24,1100 UTC,0,19,8,15,3
2021/04/24,1200 UTC,0,2,15,2,19
2021/04/24,1300 UTC,0,16,3,24,2
2021/04/24,1400 UTC,0,6,14,1,24
2021/04/24,1500 UTC,0,13,4,26,5
2021/04/24,1600 UTC,0,4,11,3,27
2021/04/24,1700 UTC,0,2,14,1,27
2021/04/24,1800 UTC,0,7,11,26,7
2021/04/24,1900 UTC,0,3,11,1,27
2021/04/24,2000 UTC,0,9,10,3,25
2021/04/24,2100 UTC,0,4,10,9,23
2021/04/24,2200 UTC,0,10,7,22,9
2021/04/24,2300 UTC,0,11,23,3,11
2021/04/25,0000 UTC,0,13,6,21,2
2021/04/25,0100 UTC,0,7,21,6,15
2021/04/25,0200 UTC,0,15,8,18,7
2021/04/25,0300 UTC,0,15,4,19,8
2021/04/25,0400 UTC,0,15,4,19,2
2021/04/25,0500 UTC,0,2,19,3,15
2021/04/25,0600 UTC,0,15,3,17,7
2021/04/25,0700 UTC,0,14,9,17,3
2021/04/25,0800 UTC,0,15,1,16,9
2021/04/25,0900 UTC,0,17,6,15,5
2021/04/25,1000 UTC,0,15,9,16,6
2021/04/25,1100 UTC,0,16,22,9,16
2021/04/25,1200 UTC,0,3,15,8,21
2021/04/25,1300 UTC,0,15,1,24,2
2021/04/25,1400 UTC,0,1,14,8,25
2021/04/25,1500 UTC,0,1,13,26,4
2021/04/25,1600 UTC,0,2,10,1,28
2021/04/25,1700 UTC,0,7,11,2,29
2021/04/25,1800 UTC,0,5,11,3,29
2021/04/25,1900 UTC,0,3,12,28,3
2021/04/25,2000 UTC,0,2,28,6,13
2021/04/25,2100 UTC,0,1,8,6,24
2021/04/25,2200 UTC,0,9,6,23,9
2021/04/25,2300 UTC,0,9,4,23,3
2021/04/26,0000 UTC,0,10,9,21,1
2021/04/26,0100 UTC,0,11,4,20,8
2021/04/26,0200 UTC,0,12,2,20,5
2021/04/26,0300 UTC,0,13,5,18,13
2021/04/26,0400 UTC,0,13,2,17,9
2021/04/26,0500 UTC,0,12,8,2,13
2021/04/26,0600 UTC,0,9,17,1,12
2021/04/26,0700 UTC,0,2,18,7,14
2021/04/26,0800 UTC,0,17,3,14,2
2021/04/26,0900 UTC,0,7,17,3,14
2021/04/26,1000 UTC,0,7,16,4,13
2021/04/26,1100 UTC,0,22,16,3,13
2021/04/26,1200 UTC,0,5,14,5,21
2021/04/26,1300 UTC,0,9,13,1,23
2021/04/26,1400 UTC,0,8,13,25,9
2021/04/26,1500 UTC,0,5,11,2,26
2021/04/26,1600 UTC,0,30,7,13,3
2021/04/26,1700 UTC,0,11,3,27,8
2021/04/26,1800 UTC,0,8,10,6,27
2021/04/26,1900 UTC,0,5,12,27,5
2021/04/26,2000 UTC,0,1,13,5,25
2021/04/26,2100 UTC,0,8,11,2,23
2021/04/26,2200 UTC,0,11,9,23,2
2021/04/26,2300 UTC,0,13,3,23,5
2021/04/27,0000 UTC,0,13,9,22,9
2021/04/27,0100 UTC,0,24,23,13,5
2021/04/27,0200 UTC,0,13,9,8,14
2021/04/27,0300 UTC,0,23,1,14,3
2021/04/27,0400 UTC,0,2,22,6,15
2021/04/27,0500 UTC,0,15,5,20,6
2021/04/27,0600 UTC,0,16,2,20,9
2021/04/27,0700 UTC,0,16,4,20,4
2021/04/27,0800 UTC,0,8,21,3,17
2021/04/27,0900 UTC,0,16,7,20,2
2021/04/27,1000 UTC,0,7,16,8,20
2021/04/27,1100 UTC,0,17,4,20,4
2021/04/27,1200 UTC,0,5,17,7,20
2021/04/27,1300 UTC,0,4,24,1,18
2021/04/27,1400 UTC,0,17,5,23,8
2021/04/27,1500 UTC,0,24,8,18,1
2021/04/27,1600 UTC,0,17,8,21,6
2021/04/27,1700 UTC,0,2,17,8,20
2021/04/27,1800 UTC,0,6,17,21,2
2021/04/27,1900 UTC,1,20,4,21,6
2021/04/27,2000 UTC,0,1,18,6,19
2021/04/27,2100 UTC,0,2,17,2,19
2021/04/27,2200 UTC,0,19,3,17,8
2021/04/27,2300 UTC,0,17,3,4,17
2021/04/28,0000 UTC,0,17,7,18,5
2021/04/28,0100 UTC,0,3,19,7,17
2021/04/28,0200 UTC,0,4,19,6,17
2021/04/28,0300 UTC,0,17,4,18,5
2021/04/28,0400 UTC,0,16,9,18,5
2021/04/28,0500 UTC,0,16,7,17,9
2021/04/28,0600 UTC,0,3,17,8,16
2021/04/28,0700 UTC,0,5,18,7,16
2021/04/28,0800 UTC,0,15,9,17,2
2021/04/28,0900 UTC,,9,15,3,16
2021/04/28,1000 UTC,0,5,16,5,16
2021/04/28,1100 UTC,0,4,17,5,17
2021/04/28,1200 UTC,0,16,7,2,17
2021/04/28,1300 UTC,0,16,4,23,18
2021/04/28,1400 UTC,,26,17,23,9
2021/04/28,1500 UTC,0,1,17,8,25
2021/04/28,1600 UTC,0,28,2,17,5
2021/04/28,1700 UTC,0,4,29,17,5
2021/04/28,1800 UTC,0,15,1,23,6
2021/04/28,1900 UTC,0,15,8,23,7
2021/04/28,2000 UTC,0,8,16,5,23
2021/04/28,2100 UTC,0,6,16,9,22
2021/04/28,2200 UTC,0,16,4,21,7
2021/04/28,2300 UTC,0,16,3,20,6
2021/04/29,0000 UTC,0,15,8,20,4
2021/04/29,0100 UTC,0,15,2,19,8
2021/04/29,0200 UTC,0,14,8,5,15
2021/04/29,0300 UTC,0,14,9,16,9
2021/04/29,0400 UTC,0,15,6,16,9
2021/04/29,0500 UTC,0,1,19,15,7
2021/04/29,0600 UTC,0,19,18,5,15
2021/04/29,0700 UTC,0,15,4,4,15
2021/04/29,0800 UTC,0,15,1,18,5
2021/04/29,0900 UTC,0,15,18,15,2
2021/04/29,1000 UTC,0,8,15,17,5
2021/04/29,1100 UTC,0,3,15,3,18
2021/04/29,1200 UTC,0,9,16,20,3
2021/04/29,1300 UTC,0,5,15,5,21
2021/04/29,1400 UTC,0,15,6,22,8
2021/04/29,1500 UTC,0,6,26,6,16
2021/04/29,1600 UTC,0,12,5,9,15
2021/04/29,1700 UTC,0,9,12,9,25
2021/04/29,1800 UTC,0,11,6,25,14
2021/04/29,1900 UTC,0,5,12,1,23
2021/04/29,2000 UTC,0,7,25,5,13
2021/04/29,2100 UTC,0,4,13,6,22
2021/04/29,2200 UTC,0,13,2,21,6
2021/04/29,2300 UTC,0,4,21,9,13
2021/04/30,0000 UTC,0,13,9,9,14
2021/04/30,0100 UTC,0,6,19,14,13
2021/04/30,0200 UTC,0,13,4,18,13
2021/04/30,0300 UTC,0,12,8,17,5
2021/04/30,0400 UTC,0,2,17,9,12
2021/04/30,0500 UTC,0,11,3,5,12
2021/04/30,0600 UTC,0,10,6,16,5
2021/04/30,0700 UTC,0,10,7,15,8
2021/04/30,0800 UTC,0,7,16,8,11
2021/04/30,0900 UTC,0,8,16,5,10
2021/04/30,1000 UTC,0,3,11,3,15
2021/04/30,1100 UTC,0,2,11,2,16
2021/04/30,1200 UTC,0,11,9,18,2
